id	basisOfRecord	occurrenceID	individualCount	occurrenceStatus	occurrenceRemarks	eventID	identifiedBy	identificationVerificationStatus	scientificNameID	scientificName	kingdom	taxonRank	vernacularName
ZNP:Birds:2020-02-A:DTP	HumanObservation	ZNP:Birds:20:06793	0	absent		ZNP:Birds:2020-02-A:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-03-A:FTP	HumanObservation	ZNP:Birds:20:06794	0	absent		ZNP:Birds:2020-03-A:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-03-A:DTP	HumanObservation	ZNP:Birds:20:06795	0	absent		ZNP:Birds:2020-03-A:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-03-B:FTP	HumanObservation	ZNP:Birds:20:06796	0	absent		ZNP:Birds:2020-03-B:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-03-B:DTP	HumanObservation	ZNP:Birds:20:06797	0	absent		ZNP:Birds:2020-03-B:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-04-A:FTP	HumanObservation	ZNP:Birds:20:06798	0	absent		ZNP:Birds:2020-04-A:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-04-A:DTP	HumanObservation	ZNP:Birds:20:06799	0	absent		ZNP:Birds:2020-04-A:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-04-B:FTP	HumanObservation	ZNP:Birds:20:06800	0	absent		ZNP:Birds:2020-04-B:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-04-B:DTP	HumanObservation	ZNP:Birds:20:06801	0	absent		ZNP:Birds:2020-04-B:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-05-A:FTP	HumanObservation	ZNP:Birds:20:06802	0	absent		ZNP:Birds:2020-05-A:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-05-A:DTP	HumanObservation	ZNP:Birds:20:06803	0	absent		ZNP:Birds:2020-05-A:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-05-B:FTP	HumanObservation	ZNP:Birds:20:06804	0	absent		ZNP:Birds:2020-05-B:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-05-B:DTP	HumanObservation	ZNP:Birds:20:06805	0	absent		ZNP:Birds:2020-05-B:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-06-B:FTP	HumanObservation	ZNP:Birds:20:06806	0	absent		ZNP:Birds:2020-06-B:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-06-B:DTP	HumanObservation	ZNP:Birds:20:06807	0	absent		ZNP:Birds:2020-06-B:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-07-A:FTP	HumanObservation	ZNP:Birds:20:06808	0	absent		ZNP:Birds:2020-07-A:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-07-A:DTP	HumanObservation	ZNP:Birds:20:06809	0	absent		ZNP:Birds:2020-07-A:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-08-B:FTP	HumanObservation	ZNP:Birds:20:06810	0	absent		ZNP:Birds:2020-08-B:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-08-B:DTP	HumanObservation	ZNP:Birds:20:06811	0	absent		ZNP:Birds:2020-08-B:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-09-A:FTP	HumanObservation	ZNP:Birds:20:06812	0	absent		ZNP:Birds:2020-09-A:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-09-A:DTP	HumanObservation	ZNP:Birds:20:06813	0	absent		ZNP:Birds:2020-09-A:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-09-B:FTP	HumanObservation	ZNP:Birds:20:06814	0	absent		ZNP:Birds:2020-09-B:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-09-B:DTP	HumanObservation	ZNP:Birds:20:06815	0	absent		ZNP:Birds:2020-09-B:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-10-B:FTP	HumanObservation	ZNP:Birds:20:06816	0	absent		ZNP:Birds:2020-10-B:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-10-B:DTP	HumanObservation	ZNP:Birds:20:06817	0	absent		ZNP:Birds:2020-10-B:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-11-B:FTP	HumanObservation	ZNP:Birds:20:06818	0	absent		ZNP:Birds:2020-11-B:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-11-B:DTP	HumanObservation	ZNP:Birds:20:06819	0	absent		ZNP:Birds:2020-11-B:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-12-A:FTP	HumanObservation	ZNP:Birds:20:06820	0	absent		ZNP:Birds:2020-12-A:FTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-12-A:DTP	HumanObservation	ZNP:Birds:20:06821	0	absent		ZNP:Birds:2020-12-A:DTP	Wouter Faveyts	validated		Sitta europaea Linnaeus, 1758	Animalia	species	Boomklever
ZNP:Birds:2020-01-A:FTP	HumanObservation	ZNP:Birds:20:06822	1	present		ZNP:Birds:2020-01-A:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-01-A:DTP	HumanObservation	ZNP:Birds:20:06823	0	absent		ZNP:Birds:2020-01-A:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-01-B:FTP	HumanObservation	ZNP:Birds:20:06824	0	absent		ZNP:Birds:2020-01-B:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-01-B:DTP	HumanObservation	ZNP:Birds:20:06825	0	absent		ZNP:Birds:2020-01-B:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-02-A:FTP	HumanObservation	ZNP:Birds:20:06826	0	absent		ZNP:Birds:2020-02-A:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-02-A:DTP	HumanObservation	ZNP:Birds:20:06827	0	absent		ZNP:Birds:2020-02-A:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-03-A:FTP	HumanObservation	ZNP:Birds:20:06828	2	present		ZNP:Birds:2020-03-A:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-03-A:DTP	HumanObservation	ZNP:Birds:20:06829	0	absent		ZNP:Birds:2020-03-A:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-03-B:FTP	HumanObservation	ZNP:Birds:20:06830	0	absent		ZNP:Birds:2020-03-B:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-03-B:DTP	HumanObservation	ZNP:Birds:20:06831	0	absent		ZNP:Birds:2020-03-B:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-04-A:FTP	HumanObservation	ZNP:Birds:20:06832	0	absent		ZNP:Birds:2020-04-A:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-04-A:DTP	HumanObservation	ZNP:Birds:20:06833	0	absent		ZNP:Birds:2020-04-A:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-04-B:FTP	HumanObservation	ZNP:Birds:20:06834	0	absent		ZNP:Birds:2020-04-B:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-04-B:DTP	HumanObservation	ZNP:Birds:20:06835	0	absent		ZNP:Birds:2020-04-B:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-05-A:FTP	HumanObservation	ZNP:Birds:20:06836	0	absent		ZNP:Birds:2020-05-A:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-05-A:DTP	HumanObservation	ZNP:Birds:20:06837	0	absent		ZNP:Birds:2020-05-A:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-05-B:FTP	HumanObservation	ZNP:Birds:20:06838	0	absent		ZNP:Birds:2020-05-B:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-05-B:DTP	HumanObservation	ZNP:Birds:20:06839	0	absent		ZNP:Birds:2020-05-B:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-06-B:FTP	HumanObservation	ZNP:Birds:20:06840	0	absent		ZNP:Birds:2020-06-B:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-06-B:DTP	HumanObservation	ZNP:Birds:20:06841	0	absent		ZNP:Birds:2020-06-B:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-07-A:FTP	HumanObservation	ZNP:Birds:20:06842	0	absent		ZNP:Birds:2020-07-A:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-07-A:DTP	HumanObservation	ZNP:Birds:20:06843	0	absent		ZNP:Birds:2020-07-A:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-08-B:FTP	HumanObservation	ZNP:Birds:20:06844	0	absent		ZNP:Birds:2020-08-B:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-08-B:DTP	HumanObservation	ZNP:Birds:20:06845	0	absent		ZNP:Birds:2020-08-B:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-09-A:FTP	HumanObservation	ZNP:Birds:20:06846	0	absent		ZNP:Birds:2020-09-A:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-09-A:DTP	HumanObservation	ZNP:Birds:20:06847	1	present		ZNP:Birds:2020-09-A:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-09-B:FTP	HumanObservation	ZNP:Birds:20:06848	0	absent		ZNP:Birds:2020-09-B:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-09-B:DTP	HumanObservation	ZNP:Birds:20:06849	0	absent		ZNP:Birds:2020-09-B:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-10-B:FTP	HumanObservation	ZNP:Birds:20:06850	1	present		ZNP:Birds:2020-10-B:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-10-B:DTP	HumanObservation	ZNP:Birds:20:06851	1	present		ZNP:Birds:2020-10-B:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-11-B:FTP	HumanObservation	ZNP:Birds:20:06852	0	absent		ZNP:Birds:2020-11-B:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-11-B:DTP	HumanObservation	ZNP:Birds:20:06853	0	absent		ZNP:Birds:2020-11-B:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-12-A:FTP	HumanObservation	ZNP:Birds:20:06854	2	present		ZNP:Birds:2020-12-A:FTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-12-A:DTP	HumanObservation	ZNP:Birds:20:06855	1	present		ZNP:Birds:2020-12-A:DTP	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2020-01-A:FTP	HumanObservation	ZNP:Birds:20:06856	0	absent		ZNP:Birds:2020-01-A:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-01-A:DTP	HumanObservation	ZNP:Birds:20:06857	0	absent		ZNP:Birds:2020-01-A:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-01-B:FTP	HumanObservation	ZNP:Birds:20:06858	0	absent		ZNP:Birds:2020-01-B:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-01-B:DTP	HumanObservation	ZNP:Birds:20:06859	0	absent		ZNP:Birds:2020-01-B:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-02-A:FTP	HumanObservation	ZNP:Birds:20:06860	0	absent		ZNP:Birds:2020-02-A:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-02-A:DTP	HumanObservation	ZNP:Birds:20:06861	0	absent		ZNP:Birds:2020-02-A:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-03-A:FTP	HumanObservation	ZNP:Birds:20:06862	0	absent		ZNP:Birds:2020-03-A:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-03-A:DTP	HumanObservation	ZNP:Birds:20:06863	0	absent		ZNP:Birds:2020-03-A:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-03-B:FTP	HumanObservation	ZNP:Birds:20:06864	1	present		ZNP:Birds:2020-03-B:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-03-B:DTP	HumanObservation	ZNP:Birds:20:06865	0	absent		ZNP:Birds:2020-03-B:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-04-A:FTP	HumanObservation	ZNP:Birds:20:06866	0	absent		ZNP:Birds:2020-04-A:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-04-A:DTP	HumanObservation	ZNP:Birds:20:06867	0	absent		ZNP:Birds:2020-04-A:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-04-B:FTP	HumanObservation	ZNP:Birds:20:06868	0	absent		ZNP:Birds:2020-04-B:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-04-B:DTP	HumanObservation	ZNP:Birds:20:06869	0	absent		ZNP:Birds:2020-04-B:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-05-A:FTP	HumanObservation	ZNP:Birds:20:06870	0	absent		ZNP:Birds:2020-05-A:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-05-A:DTP	HumanObservation	ZNP:Birds:20:06871	0	absent		ZNP:Birds:2020-05-A:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-05-B:FTP	HumanObservation	ZNP:Birds:20:06872	0	absent		ZNP:Birds:2020-05-B:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-05-B:DTP	HumanObservation	ZNP:Birds:20:06873	0	absent		ZNP:Birds:2020-05-B:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-06-B:FTP	HumanObservation	ZNP:Birds:20:06874	0	absent		ZNP:Birds:2020-06-B:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-06-B:DTP	HumanObservation	ZNP:Birds:20:06875	0	absent		ZNP:Birds:2020-06-B:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-07-A:FTP	HumanObservation	ZNP:Birds:20:06876	0	absent		ZNP:Birds:2020-07-A:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-07-A:DTP	HumanObservation	ZNP:Birds:20:06877	0	absent		ZNP:Birds:2020-07-A:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-08-B:FTP	HumanObservation	ZNP:Birds:20:06878	0	absent		ZNP:Birds:2020-08-B:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-08-B:DTP	HumanObservation	ZNP:Birds:20:06879	0	absent		ZNP:Birds:2020-08-B:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-09-A:FTP	HumanObservation	ZNP:Birds:20:06880	0	absent		ZNP:Birds:2020-09-A:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-09-A:DTP	HumanObservation	ZNP:Birds:20:06881	0	absent		ZNP:Birds:2020-09-A:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-09-B:FTP	HumanObservation	ZNP:Birds:20:06882	0	absent		ZNP:Birds:2020-09-B:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-09-B:DTP	HumanObservation	ZNP:Birds:20:06883	0	absent		ZNP:Birds:2020-09-B:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-10-B:FTP	HumanObservation	ZNP:Birds:20:06884	0	absent		ZNP:Birds:2020-10-B:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-10-B:DTP	HumanObservation	ZNP:Birds:20:06885	0	absent		ZNP:Birds:2020-10-B:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-11-B:FTP	HumanObservation	ZNP:Birds:20:06886	0	absent		ZNP:Birds:2020-11-B:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-11-B:DTP	HumanObservation	ZNP:Birds:20:06887	0	absent		ZNP:Birds:2020-11-B:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-12-A:FTP	HumanObservation	ZNP:Birds:20:06888	0	absent		ZNP:Birds:2020-12-A:FTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-12-A:DTP	HumanObservation	ZNP:Birds:20:06889	0	absent		ZNP:Birds:2020-12-A:DTP	Wouter Faveyts	validated		Lullula arborea (Linnaeus, 1758)	Animalia	species	Boomleeuwerik
ZNP:Birds:2020-01-A:FTP	HumanObservation	ZNP:Birds:20:06890	0	absent		ZNP:Birds:2020-01-A:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-01-A:DTP	HumanObservation	ZNP:Birds:20:06891	0	absent		ZNP:Birds:2020-01-A:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-01-B:FTP	HumanObservation	ZNP:Birds:20:06892	0	absent		ZNP:Birds:2020-01-B:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-01-B:DTP	HumanObservation	ZNP:Birds:20:06893	0	absent		ZNP:Birds:2020-01-B:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-02-A:FTP	HumanObservation	ZNP:Birds:20:06894	0	absent		ZNP:Birds:2020-02-A:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-02-A:DTP	HumanObservation	ZNP:Birds:20:06895	0	absent		ZNP:Birds:2020-02-A:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-03-A:FTP	HumanObservation	ZNP:Birds:20:06896	0	absent		ZNP:Birds:2020-03-A:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-03-A:DTP	HumanObservation	ZNP:Birds:20:06897	0	absent		ZNP:Birds:2020-03-A:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-03-B:FTP	HumanObservation	ZNP:Birds:20:06898	0	absent		ZNP:Birds:2020-03-B:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-03-B:DTP	HumanObservation	ZNP:Birds:20:06899	0	absent		ZNP:Birds:2020-03-B:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-04-A:FTP	HumanObservation	ZNP:Birds:20:06900	0	absent		ZNP:Birds:2020-04-A:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-04-A:DTP	HumanObservation	ZNP:Birds:20:06901	0	absent		ZNP:Birds:2020-04-A:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-04-B:FTP	HumanObservation	ZNP:Birds:20:06902	0	absent		ZNP:Birds:2020-04-B:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-04-B:DTP	HumanObservation	ZNP:Birds:20:06903	2	present		ZNP:Birds:2020-04-B:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-05-A:FTP	HumanObservation	ZNP:Birds:20:06904	0	absent		ZNP:Birds:2020-05-A:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-05-A:DTP	HumanObservation	ZNP:Birds:20:06905	0	absent		ZNP:Birds:2020-05-A:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-05-B:FTP	HumanObservation	ZNP:Birds:20:06906	0	absent		ZNP:Birds:2020-05-B:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-05-B:DTP	HumanObservation	ZNP:Birds:20:06907	0	absent		ZNP:Birds:2020-05-B:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-06-B:FTP	HumanObservation	ZNP:Birds:20:06908	0	absent		ZNP:Birds:2020-06-B:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-06-B:DTP	HumanObservation	ZNP:Birds:20:06909	0	absent		ZNP:Birds:2020-06-B:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-07-A:FTP	HumanObservation	ZNP:Birds:20:06910	0	absent		ZNP:Birds:2020-07-A:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-07-A:DTP	HumanObservation	ZNP:Birds:20:06911	0	absent		ZNP:Birds:2020-07-A:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-08-B:FTP	HumanObservation	ZNP:Birds:20:06912	0	absent		ZNP:Birds:2020-08-B:FTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2020-08-B:DTP	HumanObservation	ZNP:Birds:20:06913	0	absent		ZNP:Birds:2020-08-B:DTP	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
